,DBN,year,Q1_funding_sources,Q2_label,Q3_label,Unnamed,school_name,grade,category,number_tested,mean_scale_score,level_1,level_1_1,level_2,level_2_1,level_3,level_3_1,level_4,level_4_1,level_3_4,level_3_4_1
2928,27Q254,2019,1,sufficient,same,27Q254All Grades2019All Students,P.S. 254 - THE ROSA PARKS SCHOOL,All Grades,All Students,278,602.1043091,53.0,19.06474876,77.0,27.69784164,116.0,41.72661972,32.0,11.51079178,148.0,53.2374115
2929,27Q262,2019,1,insufficient,decreased,27Q262All Grades2019All Students,CHANNEL VIEW SCHOOL FOR RESEARCH,All Grades,All Students,410,603.6439209,49.0,11.95121956,140.0,34.14634323,140.0,34.14634323,81.0,19.75609779,221.0,53.90243912
2930,27Q273,2019,0,insufficient,decreased,27Q273All Grades2019All Students,P.S. 273,All Grades,All Students,131,603.3740234,28.0,21.37404633,29.0,22.1374054,56.0,42.74809265,18.0,13.74045849,74.0,56.48854828
2931,27Q282,2019,1,sufficient,increased,27Q282All Grades2019All Students,KNOWLEDGE AND POWER PREPARATORY ACADEMY VI,All Grades,All Students,257,602.1478882,42.0,16.34241295,80.0,31.12840462,92.0,35.79766464,43.0,16.73151779,135.0,52.52918243
2932,27Q297,2019,1,sufficient,same,27Q297All Grades2019All Students,HAWTREE CREEK MIDDLE SCHOOL,All Grades,All Students,355,600.4169312000001,82.0,23.09859085,114.0,32.11267471,93.0,26.19718361,66.0,18.59154892,159.0,44.78873062
2933,27Q306,2019,0,insufficient,decreased,27Q306All Grades2019All Students,NEW YORK CITY ACADEMY FOR DISCOVERY,All Grades,All Students,161,595.7142944,42.0,26.08695602,61.0,37.88819885,41.0,25.46583939,17.0,10.55900574,58.0,36.02484512
2934,27Q309,2019,0,na,same,27Q309All Grades2019All Students,ACADEMY OF MEDICAL TECHNOLOGY: A COLLEGE BOARD SCH,All Grades,All Students,220,593.5999756,80.0,36.36363602,71.0,32.27272797,42.0,19.09090996,27.0,12.27272701,69.0,31.36363602
2935,27Q316,2019,2,insufficient,same,27Q316All Grades2019All Students,QUEENS EXPLORERS ELEMENTARY SCHOOL,All Grades,All Students,133,603.4736937999999,12.0,9.022556305,44.0,33.08270645,57.0,42.8571434,20.0,15.03759384,77.0,57.89473724
2936,27Q317,2019,1,sufficient,same,27Q317All Grades2019All Students,WATERSIDE CHILDREN'S STUDIO SCHOOL,All Grades,All Students,227,602.475769,41.0,18.06167412,67.0,29.51541901,86.0,37.88546371,33.0,14.53744507,119.0,52.42290878
2937,27Q318,2019,1,insufficient,same,27Q318All Grades2019All Students,WATERSIDE SCHOOL FOR LEADERSHIP,All Grades,All Students,226,597.5840454,62.0,27.43362808,80.0,35.39823151,51.0,22.56637192,33.0,14.60176945,84.0,37.16814041
2938,27Q319,2019,0,insufficient,decreased,27Q319All Grades2019All Students,VILLAGE ACADEMY,All Grades,All Students,363,592.3416137999999,127.0,34.98622513,137.0,37.74104691,73.0,20.11019325,26.0,7.162534237000001,99.0,27.27272797
2939,27Q323,2019,5,sufficient,same,27Q323All Grades2019All Students,SCHOLARS' ACADEMY,All Grades,All Students,645,623.6356812000001,12.0,1.860465169,38.0,5.891472816,140.0,21.70542717,455.0,70.54263306,595.0,92.24806213
2940,27Q333,2019,4,insufficient,decreased,27Q333All Grades2019All Students,GOLDIE MAPLE ACADEMY,All Grades,All Students,215,600.5581665,39.0,18.139534,74.0,34.418605799999995,73.0,33.9534874,29.0,13.48837185,102.0,47.4418602
2941,27Q362,2019,0,sufficient,same,27Q362All Grades2019All Students,WAVE PREPARATORY ELEMENTARY SCHOOL,All Grades,All Students,231,610.6536865,35.0,15.15151501,46.0,19.91341972,70.0,30.30303001,80.0,34.6320343,150.0,64.93506622
2942,28Q008,2019,0,insufficient,decreased,28Q008All Grades2019All Students,J.H.S. 008 RICHARD S. GROSSLEY,All Grades,All Students,352,593.5767212000001,134.0,38.06818008,96.0,27.27272797,85.0,24.14772797,37.0,10.51136398,122.0,34.65909195
2943,28Q040,2019,1,insufficient,same,28Q040All Grades2019All Students,P.S. 040 SAMUEL HUNTINGTON,All Grades,All Students,178,596.2977295,55.0,30.89887619,58.0,32.58427048,54.0,30.33707809,11.0,6.1797752379999995,65.0,36.51685333
2944,28Q048,2019,4,insufficient,increased,28Q048All Grades2019All Students,P.S. 048 WILLIAM WORDSWORTH,All Grades,All Students,257,599.7159424,63.0,24.51361847,70.0,27.23735428,94.0,36.57587433,30.0,11.67315197,124.0,48.24902725
2945,28Q050,2019,1,insufficient,decreased,28Q050All Grades2019All Students,P.S. 050 TALFOURD LAWN ELEMENTARY SCHOOL,All Grades,All Students,374,599.3957519999999,88.0,23.52941132,112.0,29.94652367,108.0,28.87700462,66.0,17.64705849,174.0,46.52406311
2946,28Q054,2019,2,insufficient,decreased,28Q054All Grades2019All Students,P.S. 054 HILLSIDE,All Grades,All Students,279,601.5089722,53.0,18.99641609,89.0,31.89964104,99.0,35.48387146,38.0,13.62007141,137.0,49.10394287
2947,28Q055,2019,6,insufficient,decreased,28Q055All Grades2019All Students,P.S. 055 MAURE,All Grades,All Students,226,600.6282959,39.0,17.25663757,71.0,31.41592979,92.0,40.70796585,24.0,10.61946869,116.0,51.32743454
2948,28Q072,2019,1,insufficient,decreased,28Q072All Grades2019All Students,CATHERINE & COUNT BASIE MIDDLE SCHOOL 72,All Grades,All Students,295,590.4203491000001,112.0,37.9661026,108.0,36.61016846,55.0,18.64406776,20.0,6.779661179,75.0,25.42372894
2949,28Q080,2019,1,insufficient,same,28Q080All Grades2019All Students,PS 80  THE THURGOOD MARSHALL MAGNET SCHOOL OF MULT,All Grades,All Students,214,598.1401977999999,60.0,28.03738403,73.0,34.11214828,56.0,26.16822433,25.0,11.68224335,81.0,37.85046768
2950,28Q082,2019,2,insufficient,same,28Q082All Grades2019All Students,P.S. 082 HAMMOND,All Grades,All Students,319,595.6395263999999,96.0,30.09404373,100.0,31.34796333,89.0,27.89968681,34.0,10.65830708,123.0,38.55799484
2951,28Q086,2019,3,insufficient,decreased,28Q086All Grades2019All Students,P.S. Q086,All Grades,All Students,431,599.4594116000001,97.0,22.50580025,130.0,30.16241264,144.0,33.41067123,60.0,13.92111397,204.0,47.33178711
2952,28Q099,2019,2,insufficient,same,28Q099All Grades2019All Students,P.S. 099 KEW GARDENS,All Grades,All Students,397,607.0554199,62.0,15.61712837,83.0,20.90680122,139.0,35.01259613,113.0,28.46347618,252.0,63.476070400000005
2953,28Q101,2019,1,insufficient,same,28Q101All Grades2019All Students,P.S. 101 SCHOOL IN THE GARDENS,All Grades,All Students,304,614.0427856000001,26.0,8.552631378,46.0,15.1315794,124.0,40.78947449,108.0,35.526317600000006,232.0,76.31578827
2954,28Q117,2019,3,insufficient,same,28Q117All Grades2019All Students,P.S. 117 J. KELD / BRIARWOOD SCHOOL,All Grades,All Students,387,599.7674561000001,80.0,20.67183495,132.0,34.10852814,122.0,31.52454758,53.0,13.69509029,175.0,45.21963882
2955,28Q121,2019,0,sufficient,decreased,28Q121All Grades2019All Students,P.S. 121 QUEENS,All Grades,All Students,398,610.7763672,34.0,8.542713165,91.0,22.86432076,160.0,40.20100403,113.0,28.39196014,273.0,68.59296417
2956,28Q139,2019,2,insufficient,decreased,28Q139All Grades2019All Students,P.S. 139 REGO PARK,All Grades,All Students,352,603.5681762999999,55.0,15.625,105.0,29.82954597,125.0,35.51136398,67.0,19.03409004,192.0,54.54545593
2957,28Q140,2019,4,sufficient,same,28Q140All Grades2019All Students,P.S. 140 EDWARD K ELLINGTON,All Grades,All Students,120,601.8833618,19.0,15.83333302,42.0,35.0,43.0,35.83333206,16.0,13.33333302,59.0,49.16666794
2958,28Q144,2019,3,sufficient,same,28Q144All Grades2019All Students,P.S. 144 COL JEROMUS REMSEN,All Grades,All Students,347,611.1469727000001,39.0,11.23919296,73.0,21.03746414,118.0,34.00576401,117.0,33.71757889,235.0,67.7233429
2959,28Q157,2019,2,insufficient,same,28Q157All Grades2019All Students,J.H.S. 157 STEPHEN A. HALSEY,All Grades,All Students,1399,609.0707397000001,235.0,16.79771233,289.0,20.65761185,333.0,23.802715300000003,542.0,38.74195862,875.0,62.54467392
2960,28Q160,2019,2,insufficient,decreased,28Q160All Grades2019All Students,P.S. 160 WALTER FRANCIS BISHOP,All Grades,All Students,274,595.4196777000001,74.0,27.00729942,104.0,37.95620346,78.0,28.46715355,18.0,6.56934309,96.0,35.03649521
2961,28Q161,2019,1,insufficient,decreased,28Q161All Grades2019All Students,P.S. 161 ARTHUR ASHE SCHOOL,All Grades,All Students,292,605.8287964,37.0,12.67123318,81.0,27.73972511,124.0,42.46575165,50.0,17.1232872,174.0,59.58904266
2962,28Q167,2019,0,abundant,same,28Q167All Grades2019All Students,METROPOLITAN EXPEDITIONARY LEARNING SCHOOL,All Grades,All Students,357,600.3305054,73.0,20.44817924,126.0,35.29411697,93.0,26.05042076,65.0,18.20728302,158.0,44.25770187
2963,28Q174,2019,6,sufficient,same,28Q174All Grades2019All Students,P.S. 174 WILLIAM SIDNEY MOUNT,All Grades,All Students,310,610.6354980000001,36.0,11.61290359,62.0,20.0,120.0,38.70967865,92.0,29.67741966,212.0,68.38710022
2964,28Q175,2019,3,insufficient,same,28Q175All Grades2019All Students,P.S. 175 THE LYNN GROSS DISCOVERY SCHOOL,All Grades,All Students,358,601.8380127,63.0,17.59776497,108.0,30.16759682,126.0,35.19552994,61.0,17.03910637,187.0,52.23463821
2965,28Q182,2019,0,insufficient,same,28Q182All Grades2019All Students,P.S. 182 SAMANTHA SMITH,All Grades,All Students,357,595.949585,93.0,26.05042076,130.0,36.41456604,109.0,30.53221321,25.0,7.002800941,134.0,37.53501511
2966,28Q190,2019,1,insufficient,decreased,28Q190All Grades2019All Students,J.H.S. 190 RUSSELL SAGE,All Grades,All Students,993,610.2849731000001,142.0,14.30010033,223.0,22.457201,225.0,22.65860939,403.0,40.58408737,628.0,63.24269867
2967,28Q196,2019,2,insufficient,same,28Q196All Grades2019All Students,P.S. 196 GRAND CENTRAL PARKWAY,All Grades,All Students,381,621.5564575,2.0,0.524934411,35.0,9.186351776,146.0,38.3202095,198.0,51.96850204,344.0,90.28871155
2968,28Q206,2019,1,insufficient,same,28Q206All Grades2019All Students,P.S. 206 THE HORACE HARDING SCHOOL,All Grades,All Students,255,596.4744873,73.0,28.62745094,69.0,27.05882263,96.0,37.64706039,17.0,6.666666508,113.0,44.31372452
2969,28Q217,2019,3,insufficient,same,28Q217All Grades2019All Students,J.H.S. 217 ROBERT A. VAN WYCK,All Grades,All Students,1545,597.6142578,462.0,29.90291214,449.0,29.06148911,339.0,21.94174767,295.0,19.09385109,634.0,41.03559875
2970,28Q220,2019,0,insufficient,decreased,28Q220All Grades2019All Students,P.S. 220 EDWARD MANDEL,All Grades,All Students,333,601.3753662,79.0,23.72372437,92.0,27.62762833,104.0,31.23123169,58.0,17.41741753,162.0,48.64864731
2971,28Q284,2019,2,insufficient,same,28Q284All Grades2019All Students,YORK EARLY COLLEGE ACADEMY,All Grades,All Students,272,607.4264526000001,24.0,8.823529243,79.0,29.04411697,91.0,33.45588303,78.0,28.676469800000003,169.0,62.13235474
2972,28Q287,2019,3,sufficient,same,28Q287All Grades2019All Students,THE EMERSON SCHOOL,All Grades,All Students,331,593.534729,111.0,33.53474426,111.0,33.53474426,67.0,20.24169159,42.0,12.68882179,109.0,32.93051529
2973,28Q303,2019,2,insufficient,same,28Q303All Grades2019All Students,THE ACADEMY FOR EXCELLENCE THROUGH THE ARTS,All Grades,All Students,33,625.4848632999999,0.0,0.0,0.0,0.0,18.0,54.54545593,15.0,45.45454407,33.0,100.0
2974,28Q310,2019,0,sufficient,decreased,28Q310All Grades2019All Students,QUEENS COLLEGIATE: A COLLEGE BOARD SCHOOL,All Grades,All Students,234,601.5170897999999,45.0,19.23077011,78.0,33.33333206,61.0,26.06837654,50.0,21.36752129,111.0,47.43589783
2975,28Q312,2019,2,sufficient,same,28Q312All Grades2019All Students,JAMAICA CHILDREN'S SCHOOL,All Grades,All Students,64,601.171875,8.0,12.5,24.0,37.5,25.0,39.0625,7.0,10.9375,32.0,50.0
2976,28Q332,2019,1,insufficient,decreased,28Q332All Grades2019All Students,REDWOOD MIDDLE SCHOOL,All Grades,All Students,287,590.1010742000001,119.0,41.46341324,106.0,36.93379974,41.0,14.28571415,21.0,7.317073345,62.0,21.60278702
2977,28Q349,2019,1,abundant,increased,28Q349All Grades2019All Students,THE QUEENS SCHOOL FOR LEADERSHIP AND EXCELLENCE,All Grades,All Students,87,600.6206665,13.0,14.94252872,30.0,34.48275757,37.0,42.52873611,7.0,8.045976639,44.0,50.57471085
2978,28Q354,2019,2,insufficient,decreased,28Q354All Grades2019All Students,THE JERMAINE L. GREEN STEM INSTITUTE OF QUEENS,All Grades,All Students,201,598.2835693,38.0,18.9054718,85.0,42.28855896,59.0,29.35323334,19.0,9.452735901,78.0,38.80596924
2979,28Q358,2019,1,sufficient,increased,28Q358All Grades2019All Students,M.S. 358,All Grades,All Students,348,596.0459595,106.0,30.459770199999998,106.0,30.459770199999998,88.0,25.28735542,48.0,13.79310322,136.0,39.08045959
2980,28Q680,2019,0,sufficient,increased,28Q680All Grades2019All Students,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,All Grades,All Students,263,624.4068603999999,8.0,3.0418250560000004,18.0,6.844106674,46.0,17.49049377,191.0,72.6235733,237.0,90.11406708
2981,28Q896,2019,3,sufficient,decreased,28Q896All Grades2019All Students,"YOUNG WOMEN'S LEADERSHIP SCHOOL, QUEENS",All Grades,All Students,223,615.5336304,9.0,4.035874367,35.0,15.69506741,59.0,26.45739937,120.0,53.81166077,179.0,80.26905823
2982,29Q015,2019,2,insufficient,increased,29Q015All Grades2019All Students,P.S. 015 JACKIE ROBINSON,All Grades,All Students,191,596.3036499,56.0,29.31937218,69.0,36.12565613,50.0,26.17801094,16.0,8.376963615,66.0,34.554973600000004
2983,29Q033,2019,2,insufficient,same,29Q033All Grades2019All Students,P.S. 033 EDWARD M. FUNK,All Grades,All Students,443,603.1986694,64.0,14.44695282,139.0,31.37697601,171.0,38.60045242,69.0,15.57562065,240.0,54.17607117
2984,29Q034,2019,1,sufficient,increased,29Q034All Grades2019All Students,P.S. 034 JOHN HARVARD,All Grades,All Students,276,599.6268311000001,74.0,26.81159401,73.0,26.44927597,85.0,30.79710197,44.0,15.942029000000002,129.0,46.73913193
2985,29Q035,2019,0,insufficient,increased,29Q035All Grades2019All Students,P.S. 035 NATHANIEL WOODHULL,All Grades,All Students,291,596.0824585,79.0,27.14776611,99.0,34.02061844,93.0,31.95876312,20.0,6.872852325,113.0,38.83161545
2986,29Q036,2019,1,insufficient,decreased,29Q036All Grades2019All Students,P.S. 036 SAINT ALBANS SCHOOL,All Grades,All Students,200,593.6450195,63.0,31.5,76.0,38.0,53.0,26.5,8.0,4.0,61.0,30.5
2987,29Q037,2019,1,insufficient,decreased,29Q037All Grades2019All Students,CYNTHIA JENKINS SCHOOL,All Grades,All Students,224,590.3080444,81.0,36.1607132,84.0,37.5,45.0,20.0892849,14.0,6.25,59.0,26.3392849
2988,29Q038,2019,2,insufficient,same,29Q038All Grades2019All Students,P.S. 038 ROSEDALE,All Grades,All Students,127,604.0236206000001,17.0,13.38582706,35.0,27.55905533,56.0,44.09449005,19.0,14.96062946,75.0,59.05511856
2989,29Q052,2019,2,insufficient,decreased,29Q052All Grades2019All Students,P.S. 052 QUEENS,All Grades,All Students,174,590.6896362000001,67.0,38.50574875,55.0,31.60919571,40.0,22.98850632,12.0,6.896551608999999,52.0,29.88505745
2990,29Q059,2019,1,insufficient,same,29Q059All Grades2019All Students,I.S. 059 SPRINGFIELD GARDENS,All Grades,All Students,563,596.2042847,166.0,29.48490143,181.0,32.14920044,129.0,22.91296577,87.0,15.45293045,216.0,38.36589813
2991,29Q095,2019,3,sufficient,increased,29Q095All Grades2019All Students,P.S. 095 EASTWOOD,All Grades,All Students,637,603.3594971,110.0,17.26844597,189.0,29.67033005,207.0,32.49607468,131.0,20.56514931,338.0,53.06122589
2992,29Q109,2019,2,insufficient,decreased,29Q109All Grades2019All Students,JEAN NUZZI INTERMEDIATE SCHOOL,All Grades,All Students,1119,598.1555176,289.0,25.82663155,377.0,33.6907959,268.0,23.94995499,185.0,16.53261757,453.0,40.48257446
2993,29Q116,2019,1,insufficient,same,29Q116All Grades2019All Students,P.S./I.S. 116 WILLIAM C. HUGHLEY,All Grades,All Students,408,591.9093017999999,140.0,34.31372452,155.0,37.99019623,78.0,19.11764717,35.0,8.578431129,113.0,27.69607925
2994,29Q118,2019,1,insufficient,same,29Q118All Grades2019All Students,P.S. 118 LORRAINE HANSBERRY,All Grades,All Students,211,596.6729736000001,59.0,27.96208572,82.0,38.86256027,55.0,26.06635094,15.0,7.109004973999999,70.0,33.175354
2995,29Q131,2019,0,insufficient,same,29Q131All Grades2019All Students,P.S. 131 ABIGAIL ADAMS,All Grades,All Students,409,609.6356812000001,45.0,11.00244522,77.0,18.82640648,166.0,40.58679581,121.0,29.58435249,287.0,70.17115021
2996,29Q132,2019,1,insufficient,same,29Q132All Grades2019All Students,P.S. 132 RALPH BUNCHE,All Grades,All Students,129,602.3798218,11.0,8.527132034,44.0,34.10852814,65.0,50.38759613,9.0,6.976744175,74.0,57.36434174
2997,29Q134,2019,1,sufficient,same,29Q134All Grades2019All Students,P.S. 134 HOLLIS,All Grades,All Students,146,597.7944946,33.0,22.60273933,48.0,32.8767128,49.0,33.56164551,16.0,10.95890427,65.0,44.52054977
2998,29Q135,2019,1,insufficient,same,29Q135All Grades2019All Students,THE BELLAIRE SCHOOL,All Grades,All Students,409,602.0904541,77.0,18.82640648,117.0,28.60635757,156.0,38.14180756,59.0,14.42542744,215.0,52.56723785
2999,29Q136,2019,1,sufficient,increased,29Q136All Grades2019All Students,P.S. 136 ROY WILKINS,All Grades,All Students,256,598.0117187999999,62.0,24.21875,81.0,31.640625,89.0,34.765625,24.0,9.375,113.0,44.140625
3000,29Q138,2019,1,na,same,29Q138All Grades2019All Students,P.S./M.S. 138 SUNRISE,All Grades,All Students,469,595.5501098999999,126.0,26.86567116,189.0,40.29850769,110.0,23.45415688,44.0,9.381663322,154.0,32.83581924
3001,29Q147,2019,2,insufficient,increased,29Q147All Grades2019All Students,P.S./M.S. 147 RONALD MCNAIR,All Grades,All Students,384,594.302063,112.0,29.16666603,153.0,39.84375,88.0,22.91666603,31.0,8.072916985,119.0,30.98958397
3002,29Q156,2019,0,insufficient,same,29Q156All Grades2019All Students,P.S. 156 LAURELTON,All Grades,All Students,120,592.4333496,39.0,32.5,45.0,37.5,31.0,25.83333397,5.0,4.1666665080000005,36.0,30.0
3003,29Q176,2019,1,insufficient,decreased,29Q176All Grades2019All Students,P.S. 176 CAMBRIA HEIGHTS,All Grades,All Students,303,605.0957031,55.0,18.15181541,74.0,24.42244148,113.0,37.29372787,61.0,20.13201332,174.0,57.4257431
3004,29Q181,2019,1,sufficient,same,29Q181All Grades2019All Students,P.S. 181 BROOKFIELD,All Grades,All Students,130,602.4538574,18.0,13.84615421,42.0,32.30769348,51.0,39.23077011,19.0,14.61538506,70.0,53.84615326
3005,29Q192,2019,2,insufficient,decreased,29Q192All Grades2019All Students,I.S. 192 THE LINDEN,All Grades,All Students,474,594.1160278,150.0,31.64556885,166.0,35.02109528,112.0,23.62869263,46.0,9.704641342,158.0,33.33333206
3006,29Q195,2019,1,insufficient,increased,29Q195All Grades2019All Students,P.S. 195 WILLIAM HABERLE,All Grades,All Students,230,592.8261107999999,72.0,31.30434799,88.0,38.26086807,58.0,25.21739197,12.0,5.217391491,70.0,30.43478203
3007,29Q208,2019,1,insufficient,decreased,29Q208All Grades2019All Students,P.S./I.S. 208,All Grades,All Students,484,605.7727051,64.0,13.22314072,126.0,26.03305817,182.0,37.60330582,112.0,23.1404953,294.0,60.74380112
3008,29Q238,2019,1,insufficient,same,29Q238All Grades2019All Students,I.S. 238 - SUSAN B. ANTHONY ACADEMY,All Grades,All Students,1221,592.4037476,448.0,36.691238399999996,390.0,31.94103241,246.0,20.14742088,137.0,11.22031116,383.0,31.36773109
3009,29Q251,2019,0,insufficient,same,29Q251All Grades2019All Students,P.S. 251 QUEENS,All Grades,All Students,169,599.319519,37.0,21.89349174,57.0,33.72780991,53.0,31.36094666,22.0,13.01775169,75.0,44.37869644
3010,29Q259,2019,1,insufficient,increased,29Q259All Grades2019All Students,PATHWAYS COLLEGE PREPARATORY SCHOOL: A COLLEGE BOA,All Grades,All Students,229,597.3493652000001,71.0,31.00436592,70.0,30.56768608,55.0,24.0174675,33.0,14.410480499999998,88.0,38.427948
3011,29Q268,2019,1,insufficient,decreased,29Q268All Grades2019All Students,P.S./I.S. 268,All Grades,All Students,396,602.1616211,60.0,15.15151501,150.0,37.87878799,111.0,28.03030396,75.0,18.939394,186.0,46.96969604
3012,29Q270,2019,1,sufficient,same,29Q270All Grades2019All Students,THE GORDON PARKS SCHOOL,All Grades,All Students,537,601.8938598999999,98.0,18.24953461,170.0,31.65735626,188.0,35.00931168,81.0,15.08379841,269.0,50.09310913
3013,29Q283,2019,0,insufficient,decreased,29Q283All Grades2019All Students,PREPARATORY ACADEMY FOR WRITERS: A COLLEGE BOARD S,All Grades,All Students,189,600.7724609,39.0,20.63492012,50.0,26.45502663,63.0,33.33333206,37.0,19.57671928,100.0,52.91005325
